id,osm_id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,train,wkt
1095669625-0,1095669625,10034239441,1539925553,13.564963265620127,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6591600 40.3453175, -74.6591430 40.3452689, -74.6591382 40.3452329, -74.6591412 40.3451976)"
1095669625-1,1095669625,1539925553,1539925555,13.114088783126967,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6591412 40.3451976, -74.6590706 40.3450928)"
1095669625-2,1095669625,1539925555,1539925615,4.079982348207805,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6590706 40.3450928, -74.6590346 40.3450685)"
1095669626-0,1095669626,2111676777,10034239445,11.965737613213964,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6605421 40.3468063, -74.6604035 40.3468262)"
1095669626-1,1095669626,10034239445,10034239444,7.2992070071833455,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604035 40.3468262, -74.6603192 40.3468393)"
1095669627-0,1095669627,9910681505,10034239445,21.026380215216825,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6603372 40.3466442, -74.6604035 40.3468262)"
1095672837-0,1095672837,3046623890,10034247608,18.894189137084894,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6608913 40.3466964, -74.6608474 40.3465300)"
1095672838-0,1095672838,3046623890,10034247611,20.425241376893712,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6608913 40.3466964, -74.6610513 40.3465593)"
1095672839-0,1095672839,5952890668,5952890669,11.701907182739934,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602304 40.3449824, -74.6603593 40.3449450)"
1095672839-1,1095672839,5952890669,8776284602,7.548094579252311,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6603593 40.3449450, -74.6604428 40.3449216)"
1095672839-2,1095672839,8776284602,5952890671,6.767426009076418,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604428 40.3449216, -74.6604189 40.3448636)"
1095672839-3,1095672839,5952890671,10034266429,7.881033400328754,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6604189 40.3448636, -74.6603926 40.3447957)"
1095672839-4,1095672839,10034266429,1539925571,8.082244775985876,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6603926 40.3447957, -74.6603011 40.3448159)"
1095672839-5,1095672839,1539925571,1539925551,12.498551147929165,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6603011 40.3448159, -74.6601594 40.3448466)"
1095672840-0,1095672840,10034266429,10034266430,6.776472810387196,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6603926 40.3447957, -74.6604461 40.3447505)"
1095672841-0,1095672841,2115082155,10034266432,29.714907970245246,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6600389 40.3455352, -74.6600338 40.3455249, -74.6597094 40.3455910)"
1095672842-0,1095672842,9910681510,3833718163,14.212700315190723,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602434 40.3459963, -74.6604109 40.3459943)"
1095672843-0,1095672843,10034247612,10034266437,54.580918751511206,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6603323 40.3471250, -74.6602935 40.3470541, -74.6602356 40.3469786, -74.6599851 40.3467143)"
1095672843-1,1095672843,10034266437,10034266438,38.806358440663736,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6599851 40.3467143, -74.6595528 40.3468282)"
1095672843-2,1095672843,10034266438,3833696189,2.438097128297889,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6595528 40.3468282, -74.6595258 40.3468357)"
1095672844-0,1095672844,2111679164,10034266446,6.217385956163612,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6590554 40.3468744, -74.6590760 40.3469280)"
1095672844-1,1095672844,10034266446,10034266445,8.73601761624239,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6590760 40.3469280, -74.6590877 40.3469582, -74.6590360 40.3469838)"
1095672844-2,1095672844,10034266445,2115083991,4.688849901965661,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6590360 40.3469838, -74.6589897 40.3470068)"
1095673957-0,1095673957,945429203,10034264798,52.78829492415195,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606652 40.3477601, -74.6600552 40.3476666)"
1095673958-0,1095673958,2115091341,10034264801,4.941698244430551,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6601811 40.3485270, -74.6602310 40.3485499)"
1095673959-0,1095673959,10034264801,3833688972,4.388013150000885,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602310 40.3485499, -74.6602819 40.3485569)"
1095673959-1,1095673959,3833688972,10034264799,8.0028636889063,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6602819 40.3485569, -74.6603756 40.3485652)"
1095680044-0,1095680044,10034409371,5710145293,3.495189067053831,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574134 40.3449138, -74.6573905 40.3448877)"
1095680044-1,1095680044,5710145293,10034409370,3.8401401169414724,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573905 40.3448877, -74.6573664 40.3448585)"
1095680045-0,1095680045,3025033350,5034731121,4.002624515635585,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6576217 40.3450146, -74.6575750 40.3450095)"
1095680045-1,1095680045,5034731121,3025033351,4.245037862455363,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6575750 40.3450095, -74.6575253 40.3450051)"
1095680046-0,1095680046,3025033350,10034409373,10.834117828410584,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6576217 40.3450146, -74.6576246 40.3449173)"
1095680047-0,1095680047,10034409376,5710145291,4.717492825852471,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6578129 40.3452622, -74.6577870 40.3452997)"
1095680047-1,1095680047,5710145291,3025033334,6.92542375423458,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6577870 40.3452997, -74.6577491 40.3453548)"
1095680048-0,1095680048,10034409378,3790904454,3.3793878490400906,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6577364 40.3451146, -74.6577288 40.3450848)"
1095680048-1,1095680048,3790904454,3025033349,7.266307843059736,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6577288 40.3450848, -74.6577194 40.3450573, -74.6577031 40.3450226)"
1095680048-2,1095680048,3025033349,10034409372,2.7475714830561935,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6577031 40.3450226, -74.6576895 40.3450002)"
1095680049-0,1095680049,3833707902,3833707905,32.379334139284694,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6580155 40.3444304, -74.6582070 40.3441788)"
1095680050-0,1095680050,3833707897,10034409388,3.3136404484251805,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6581065 40.3435320, -74.6581208 40.3435597)"
1095680050-1,1095680050,10034409388,3833707889,45.13219866088468,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6581208 40.3435597, -74.6581310 40.3435653, -74.6581473 40.3435699, -74.6581648 40.3435781, -74.6581790 40.3435918, -74.6583246 40.3439232)"
1095680052-0,1095680052,300153639,2115088318,62.76771308076377,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573032 40.3467162, -74.6569024 40.3467566, -74.6565753 40.3468136)"
1095680052-1,1095680052,2115088318,2115088308,59.86287076303856,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565753 40.3468136, -74.6562635 40.3468706, -74.6562488 40.3468980, -74.6562294 40.3469151, -74.6561980 40.3469286, -74.6560254 40.3469658, -74.6559244 40.3469676)"
1095680052-2,1095680052,2115088308,2115088302,15.336788812556225,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6559244 40.3469676, -74.6558544 40.3469559, -74.6558071 40.3469353, -74.6557679 40.3469063)"
1095680053-0,1095680053,1544671509,10034409406,3.5452493036044053,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6555996 40.3483929, -74.6555646 40.3484103)"
1095680054-0,1095680054,10034409412,10034409409,4.869701638468221,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574628 40.3482219, -74.6574451 40.3481874, -74.6574421 40.3481811)"
1095680054-1,1095680054,10034409409,10034409408,23.628081306810316,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574421 40.3481811, -74.6574210 40.3481375, -74.6573496 40.3479809)"
1095680054-2,1095680054,10034409408,10034409415,5.667632890760172,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573496 40.3479809, -74.6573277 40.3479328)"
1095680054-3,1095680054,10034409415,3018543894,123.81256999631736,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6573277 40.3479328, -74.6570633 40.3473485, -74.6570478 40.3473255, -74.6570297 40.3473085, -74.6570021 40.3472907, -74.6569745 40.3472802, -74.6569461 40.3472763, -74.6569124 40.3472782, -74.6568607 40.3472861, -74.6567590 40.3473032, -74.6567375 40.3473269, -74.6566142 40.3473472, -74.6565918 40.3473374, -74.6564845 40.3473538)"
1095680055-0,1095680055,10034452957,10034452958,30.03791394639969,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6574385 40.3490166, -74.6571106 40.3491184)"
1095680056-0,1095680056,10034452958,10034452959,10.720668199096282,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6571106 40.3491184, -74.6569935 40.3491546)"
1095680057-0,1095680057,10034452959,10034452960,31.57292877559307,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6569935 40.3491546, -74.6566549 40.3492723)"
1095680057-1,1095680057,10034452960,10034452964,13.80665126853693,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6566549 40.3492723, -74.6565062 40.3493227)"
1095680057-2,1095680057,10034452964,10034452962,7.649470398377428,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6565062 40.3493227, -74.6564238 40.3493506)"
1095680058-0,1095680058,10034452962,10034452963,4.833574424046966,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6564238 40.3493506, -74.6563716 40.3493680)"
1095680061-0,1095680061,10034452965,10034452966,15.580500456479752,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6576747 40.3489816, -74.6575043 40.3490338)"
1095686965-0,1095686965,10034457535,4272411284,46.283666455009076,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6557050 40.3496397, -74.6557920 40.3497470, -74.6555113 40.3498755, -74.6554595 40.3498825)"
1095686965-1,1095686965,4272411284,10034457539,5.532294344268483,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6554595 40.3498825, -74.6554982 40.3498425)"
1095686965-2,1095686965,10034457539,10034457538,27.2187036160556,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6554982 40.3498425, -74.6556886 40.3496457)"
1095686966-0,1095686966,10034457539,10034457540,12.81776667357512,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6554982 40.3498425, -74.6554359 40.3497376)"
1099343321-0,1099343321,10064262068,10064262069,29.907800176136956,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6603333 40.3486738, -74.6606675 40.3485883)"
1127947958-0,1127947958,9910692433,9910692435,22.821754327923518,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6596597 40.3454622, -74.6598460 40.3454217, -74.6598275 40.3453661)"
1127947958-1,1127947958,9910692435,9910692419,9.408723368809545,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6598275 40.3453661, -74.6598001 40.3452842)"
1127947958-2,1127947958,9910692419,9910692437,8.64899254865545,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6598001 40.3452842, -74.6597476 40.3453508)"
1127947958-3,1127947958,9910692437,9910692433,14.470629915095435,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6597476 40.3453508, -74.6596597 40.3454622)"
1157030988-0,1157030988,10759732105,10759732112,43.282957328771566,Allowed,Residential,Forbidden,Allowed,Forbidden,Forbidden,"LINESTRING(-74.6609695 40.3497284, -74.6610489 40.3498180, -74.6610740 40.3498319, -74.6611000 40.3498352, -74.6611243 40.3498365, -74.6612214 40.3498114, -74.6612517 40.3497830, -74.6612564 40.3497594, -74.6612515 40.3496797)"
1161550620-0,1161550620,4272441439,3833715907,78.35596802850178,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6528946 40.3475442, -74.6532117 40.3482053)"
1161550620-1,1161550620,3833715907,3833715908,11.338592247841843,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6532117 40.3482053, -74.6532571 40.3483011)"
1164330520-0,1164330520,9575392435,8948919378,5.437162360831529,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6562771 40.3493108, -74.6562159 40.3493253)"
1164330521-0,1164330521,3833718052,8942160545,44.50973610321372,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6567228 40.3499633, -74.6569959 40.3503047)"
1164330521-1,1164330521,8942160545,104112258,14.037357377168128,Allowed,Secondary,Secondary,Allowed,Allowed,Forbidden,"LINESTRING(-74.6569959 40.3503047, -74.6571153 40.3503920)"
1172627398-0,1172627398,10895071231,10895071232,12.96964490804182,Allowed,Residential,Residential,Allowed,Allowed,Forbidden,"LINESTRING(-74.6599423 40.3503041, -74.6597964 40.3503389)"
1184218237-0,1184218237,3833707889,10997305495,4.400224283353991,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6583246 40.3439232, -74.6583406 40.3439608)"
1184218238-0,1184218238,1539925632,10997305496,22.417932257042562,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6587121 40.3438176, -74.6584633 40.3438854)"
1184218239-0,1184218239,10997305496,10997305497,9.499450129380511,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6584633 40.3438854, -74.6583580 40.3439144)"
1199392296-0,1199392296,11124620568,11124620622,55.855204404204464,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6620577 40.3443818, -74.6622204 40.3445976, -74.6622772 40.3446661, -74.6622984 40.3447125, -74.6623672 40.3448012, -74.6623705 40.3448207)"
1199392296-1,1199392296,11124620622,11124620563,5.700795922973038,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6623705 40.3448207, -74.6623790 40.3448715)"
1199392296-2,1199392296,11124620563,11124620557,48.28266607300285,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6623790 40.3448715, -74.6623870 40.3449917, -74.6624121 40.3451016, -74.6625431 40.3452770)"
1199392296-3,1199392296,11124620557,11124620690,8.205685215123486,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6625431 40.3452770, -74.6625991 40.3453371)"
1199392296-4,1199392296,11124620690,11124620554,9.059405866785255,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6625991 40.3453371, -74.6626463 40.3454101)"
1199392296-5,1199392296,11124620554,11124620520,371.8506305732094,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6626463 40.3454101, -74.6628063 40.3456248, -74.6630007 40.3457840, -74.6632037 40.3458724, -74.6646114 40.3465145, -74.6651274 40.3458613, -74.6655774 40.3452683)"
1199392296-6,1199392296,11124620520,7787892194,467.22727765961633,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6655774 40.3452683, -74.6656178 40.3452168, -74.6659829 40.3447506, -74.6660645 40.3446488, -74.6661959 40.3444848, -74.6665081 40.3440881, -74.6667274 40.3437958, -74.6672871 40.3430700, -74.6679003 40.3422945, -74.6684015 40.3416652)"
1199392300-0,1199392300,11124620712,11124620710,43.132695128763515,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6619458 40.3470215, -74.6619624 40.3470684, -74.6621808 40.3473636)"
1199392300-1,1199392300,11124620710,9764080489,112.98037564734975,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6621808 40.3473636, -74.6625442 40.3478226, -74.6628535 40.3482394)"
1199392300-2,1199392300,9764080489,5710422799,47.599269263919076,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6628535 40.3482394, -74.6630676 40.3485012, -74.6630850 40.3484994, -74.6632063 40.3484481)"
1199392300-3,1199392300,5710422799,11124620543,459.9201204408647,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6632063 40.3484481, -74.6635230 40.3483090, -74.6635586 40.3482907, -74.6636411 40.3481904, -74.6637329 40.3479396, -74.6638542 40.3476111, -74.6638999 40.3474934, -74.6639613 40.3473784, -74.6643228 40.3469156, -74.6645474 40.3466080, -74.6639018 40.3463161, -74.6631786 40.3459900, -74.6627820 40.3458041, -74.6627012 40.3457292, -74.6624906 40.3454777)"
1199392300-4,1199392300,11124620543,11124620544,58.98660828334353,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6624906 40.3454777, -74.6618992 40.3457563)"
1199392300-5,1199392300,11124620544,11124620545,28.195995358749485,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6618992 40.3457563, -74.6616190 40.3458925)"
1199392300-6,1199392300,11124620545,11124620546,39.10480819600757,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6616190 40.3458925, -74.6612289 40.3460796)"
1199392300-7,1199392300,11124620546,11124620547,111.41859711163278,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6612289 40.3460796, -74.6618628 40.3469101, -74.6618887 40.3469450)"
1199392300-8,1199392300,11124620547,5952890664,64.8811727510858,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6618887 40.3469450, -74.6625560 40.3466603)"
1199392300-9,1199392300,5952890664,11124620548,62.361433530558976,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6625560 40.3466603, -74.6631856 40.3463712)"
1199392301-0,1199392301,11124620546,5710132587,8.73118613667189,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6612289 40.3460796, -74.6611812 40.3460101)"
1199392301-1,1199392301,5710132587,11124620549,7.02004918333206,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6611812 40.3460101, -74.6611429 40.3459542)"
1199392302-0,1199392302,8776284593,11124620553,5.256458204289551,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606381 40.3452936, -74.6606651 40.3453361)"
1199392302-1,1199392302,11124620553,11124620549,79.86216465761619,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6606651 40.3453361, -74.6608079 40.3455259, -74.6611429 40.3459542)"
1199392302-2,1199392302,11124620549,11124620551,19.885436113185456,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6611429 40.3459542, -74.6612730 40.3458934, -74.6613200 40.3459444)"
1199392303-0,1199392303,11430151235,6110193293,4.019942696374481,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6625291 40.3452832, -74.6624881 40.3453013)"
1199392303-1,1199392303,6110193293,11430151239,7.805080274011561,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6624881 40.3453013, -74.6624075 40.3453351)"
1199392304-0,1199392304,11124620568,11124620570,5.7719054912529995,Allowed,Forbidden,Forbidden,Allowed,Allowed,Forbidden,"LINESTRING(-74.6620577 40.3443818, -74.6619981 40.3444068)"
