SegmentID,M,D,HH,Yr,Boro,Vol,WktGeom,street,fromSt,toSt,Direction
24149,3,3,8,2023,Manhattan,370,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,29,16,2023,Manhattan,370,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
70915,5,25,10,2023,Manhattan,369,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
71036,11,6,0,2023,Manhattan,369,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
24141,3,4,17,2023,Manhattan,369,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
34257,10,21,15,2023,Manhattan,369,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
72887,10,30,5,2023,Manhattan,369,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,27,8,2023,Manhattan,369,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
34257,10,22,0,2023,Manhattan,368,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
140031,10,17,0,2023,Manhattan,368,POINT (994514.1690128858 216427.20589959164),ED KOCH QUEENSBORO BRIDGE,Ed Koch Queensboro Bridge Exit,Dead end,WB
33662,10,2,8,2023,Manhattan,368,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
24149,3,4,20,2023,Manhattan,367,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,26,21,2023,Manhattan,367,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,3,15,2023,Manhattan,367,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
68530,12,10,13,2023,Manhattan,367,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
146631,11,4,6,2023,Manhattan,367,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
68530,12,3,12,2023,Manhattan,366,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
34257,10,20,23,2023,Manhattan,366,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
106224,5,28,23,2023,Manhattan,366,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
34257,10,21,12,2023,Manhattan,366,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
68530,12,6,9,2023,Manhattan,366,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
165612,10,18,16,2023,Manhattan,365,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
68530,12,2,17,2023,Manhattan,365,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,2,18,2023,Manhattan,365,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
24149,3,1,12,2023,Manhattan,365,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
68530,12,3,11,2023,Manhattan,365,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
70915,5,24,12,2023,Manhattan,365,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
70915,5,24,14,2023,Manhattan,364,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
24141,3,8,17,2023,Manhattan,364,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
24149,3,5,14,2023,Manhattan,364,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
72887,10,21,7,2023,Manhattan,364,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,23,21,2023,Manhattan,364,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,28,21,2023,Manhattan,363,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,18,22,2023,Manhattan,363,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
34257,10,20,22,2023,Manhattan,363,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,8,18,2023,Manhattan,363,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,20,7,2023,Manhattan,363,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24141,3,6,17,2023,Manhattan,363,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
68530,12,10,16,2023,Manhattan,362,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33662,10,1,9,2023,Manhattan,362,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
33662,10,1,21,2023,Manhattan,361,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
24141,3,6,16,2023,Manhattan,361,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
24149,3,5,15,2023,Manhattan,361,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
68530,12,8,15,2023,Manhattan,361,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
68530,12,5,15,2023,Manhattan,361,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,7,8,2023,Manhattan,360,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
24149,3,1,18,2023,Manhattan,360,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
36517,11,1,10,2023,Manhattan,360,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
68530,12,5,17,2023,Manhattan,359,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,5,18,2023,Manhattan,359,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
24141,3,1,18,2023,Manhattan,358,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
146631,11,1,5,2023,Manhattan,358,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
70915,5,26,17,2023,Manhattan,358,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
36517,11,4,11,2023,Manhattan,358,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
24149,3,6,8,2023,Manhattan,358,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
72887,10,25,1,2023,Manhattan,357,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
24149,3,5,13,2023,Manhattan,357,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
70915,5,24,15,2023,Manhattan,357,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
68530,12,4,8,2023,Manhattan,357,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
36517,11,1,9,2023,Manhattan,356,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
68530,12,10,15,2023,Manhattan,356,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33662,10,2,20,2023,Manhattan,356,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
68530,12,9,17,2023,Manhattan,356,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33068,6,7,0,2023,Manhattan,356,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
33662,10,3,20,2023,Manhattan,356,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
106224,5,24,23,2023,Manhattan,356,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
72887,10,28,7,2023,Manhattan,355,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,30,22,2023,Manhattan,355,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
68530,12,2,10,2023,Manhattan,355,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
72887,10,28,6,2023,Manhattan,355,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
106224,5,28,9,2023,Manhattan,355,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
68530,12,5,10,2023,Manhattan,354,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
68530,12,7,13,2023,Manhattan,354,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
70915,5,25,11,2023,Manhattan,354,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
68530,12,7,12,2023,Manhattan,353,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,6,12,2023,Manhattan,353,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
33662,10,3,1,2023,Manhattan,353,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
24141,3,8,18,2023,Manhattan,352,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
33662,10,1,20,2023,Manhattan,352,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
34257,10,28,20,2023,Manhattan,352,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
136811,10,19,6,2023,Manhattan,352,POINT (995814.4517053183 215896.87205204542),F D R DRIVE,Astoria Line,Dead end,SB
33068,6,8,0,2023,Manhattan,352,POINT (988461.3035667035 201445.2673191571),CLINTON STREET,Stanton Street,Rivington Street,NB
106224,5,25,23,2023,Manhattan,351,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
24149,3,4,15,2023,Manhattan,350,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,20,21,2023,Manhattan,350,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
72887,10,29,7,2023,Manhattan,350,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
68530,12,7,16,2023,Manhattan,350,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
165612,10,17,17,2023,Manhattan,350,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
36517,11,3,5,2023,Manhattan,349,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
70915,5,24,10,2023,Manhattan,349,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
165612,10,17,20,2023,Manhattan,349,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
70915,5,26,11,2023,Manhattan,349,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
72887,10,21,6,2023,Manhattan,349,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,30,20,2023,Manhattan,349,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24141,3,7,14,2023,Manhattan,349,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
68530,12,6,15,2023,Manhattan,349,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,1,8,2023,Manhattan,348,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
24141,3,7,8,2023,Manhattan,348,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
24149,3,4,19,2023,Manhattan,348,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
24149,3,4,14,2023,Manhattan,348,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
36517,11,4,6,2023,Manhattan,348,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,NB
71036,11,5,5,2023,Manhattan,347,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
70915,5,24,11,2023,Manhattan,347,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
24149,3,2,10,2023,Manhattan,347,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,26,20,2023,Manhattan,347,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,7,14,2023,Manhattan,347,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
68530,12,7,14,2023,Manhattan,347,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24141,3,7,15,2023,Manhattan,347,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
165612,10,17,13,2023,Manhattan,346,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
68530,12,8,14,2023,Manhattan,346,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33662,10,1,6,2023,Manhattan,346,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
24149,3,8,12,2023,Manhattan,346,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
33662,10,3,5,2023,Manhattan,345,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,SB
68530,12,9,18,2023,Manhattan,345,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
34257,10,30,21,2023,Manhattan,345,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
71036,11,2,0,2023,Manhattan,345,POINT (1002564.5610851326 240983.75683398134),MACOMBS DAM BRIDGE,Harlem River Shoreline,Harlem River Shoreline,WB
34257,10,21,13,2023,Manhattan,345,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,1,14,2023,Manhattan,344,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
146631,11,2,5,2023,Manhattan,344,POINT (1002754.5374999298 235875.81836194085),MADISON AVENUE BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
36517,11,4,10,2023,Manhattan,344,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
72887,10,22,7,2023,Manhattan,344,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
33662,10,3,7,2023,Manhattan,343,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
68530,12,3,16,2023,Manhattan,343,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
70915,5,26,18,2023,Manhattan,343,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
68530,12,3,15,2023,Manhattan,343,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,6,11,2023,Manhattan,343,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
36517,11,3,10,2023,Manhattan,342,POINT (995597.5914553727 216020.55259954516),YORK AVENUE,Astoria Line,East 61 Street,SB
24141,3,7,17,2023,Manhattan,342,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
68530,12,5,8,2023,Manhattan,342,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
33662,10,2,19,2023,Manhattan,341,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,EB
68530,12,4,9,2023,Manhattan,341,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,4,12,2023,Manhattan,341,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
33662,10,1,8,2023,Manhattan,341,POINT (985276.3554529254 213760.20564827658),9 AVENUE,West 35 Street,West 34 Street,WB
24149,3,1,11,2023,Manhattan,341,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
68530,12,8,12,2023,Manhattan,341,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24149,3,3,14,2023,Manhattan,340,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,23,20,2023,Manhattan,340,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
68530,12,9,10,2023,Manhattan,340,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24141,3,3,17,2023,Manhattan,340,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
68530,12,6,17,2023,Manhattan,340,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
24141,3,7,16,2023,Manhattan,340,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
24141,3,8,8,2023,Manhattan,339,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
68530,12,10,12,2023,Manhattan,339,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,EB
165612,10,19,15,2023,Manhattan,338,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
24149,3,1,13,2023,Manhattan,338,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
24149,3,7,12,2023,Manhattan,338,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
72887,10,29,6,2023,Manhattan,337,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
24141,3,4,20,2023,Manhattan,337,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
165612,10,19,9,2023,Manhattan,337,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
24141,3,6,15,2023,Manhattan,337,POINT (986308.9070114517 198953.98985190465),PIKE STREET,Henry Street,Madison Street,SB
70915,5,25,6,2023,Manhattan,336,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
68530,12,3,13,2023,Manhattan,336,POINT (1002441.9849237476 229118.71658459055),EAST 116 STREET,1 Avenue,Pleasant Avenue,WB
34257,10,29,19,2023,Manhattan,336,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
106224,5,27,23,2023,Manhattan,336,POINT (995743.3856895748 227074.5601269494),97 ST TRANSVERSE,Dead End,Dead end,EB
34257,10,22,21,2023,Manhattan,335,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,8,9,2023,Manhattan,335,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
34257,10,23,22,2023,Manhattan,335,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
24149,3,4,13,2023,Manhattan,335,POINT (986380.3001707926 198950.1510326312),PIKE STREET,Henry Street,Madison Street,NB
70915,5,26,9,2023,Manhattan,335,POINT (1001064.4614978336 246298.1775532012),BROADWAY,8 Avenue Line,8 Avenue Line,SB
72887,10,27,2,2023,Manhattan,335,POINT (1007807.3102189016 253610.3799800104),UNIVERSITY HEIGHTS BRIDGE,Harlem River Shoreline,Harlem River Shoreline,EB
34257,10,31,21,2023,Manhattan,334,POINT (989423.2095312162 219396.78278319325),CENTRAL PARK WEST,8 Avenue Line,8 Avenue Line,NB
165612,10,18,19,2023,Manhattan,334,POINT (994480.7766812611 216196.02721082818),EAST 59 STREET,Ed Koch Queensboro Bridge Appr,1 Avenue,EB
